[2023-03-05 02-29-31] d=  7, evals=1.0e+03, k= 50, k_top=  5
   out  : [s =  8.9e+01] I feel like I 'm going to peeulm , I 'm going to feel like I 'm going to feel like I 'm going to feel like I 'm going to feel like I 'm going to feel like I 'm going to feel like I 'm going to feel like I 'm going to feel like I 'm going to feel like I 'm going to feel like
   rev  : [s =  1.3e+02] Я чувствую, что я схожу с ума, я собираюсь почувствовать, что я собираюсь почувствовать, что я собираюсь почувствовать, что я собираюсь почувствовать, что я собираюсь почувствовать, что я собираюсь почувствовать, что я собираюсь почувствовать, что я собираюсь почувствовать, что я я собираюсь почувствовать, что я собираюсь почувствовать, что я собираюсь почувствовать, что

#    45 : loss =  9.7e+01
   inp  : [s =  2.5e+02] иьеьрёъ нзеъёаь онуьлйц бмъчкьь онуьлйц ъяляужь ъыклщьн
   out  : [s =  9.7e+01] ijre nze onljc bmchk onljc onljc onljn
   rev  : [s =  1.2e+02] травмированный nze onljc bmchk onljc onljc онлайн
   WRN  : rev != "injured nze onljc bmchk onljc onljc online"

#    46 : loss =  1.0e+02
   inp  : [s =  2.3e+02] йьаёьеб ъоэсйьм ущйинъу йьаёьеб кццжйхк ъныуазу ъныуазу
   out  : [s =  1.0e+02] yieb yieb yieb yieb kccjhk ynyuazu ynyuazu
   rev  : [s =  1.4e+02] иеб иеб йиеб йиеб kccjhk ынюазу ынюазу
   WRN  : rev != "ieb ieb yieb yieb kccjhk ynyuazu ynyuazu"

#    47 : loss =  1.0e+02
   inp  : [s =  2.5e+02] флжсйид ощуъиъв щаафечу схисеъм шэьдкйя оэеыъьё ощуъиъв
   out  : [s =  1.0e+02] flzhsyid feel it now , I 'm sorry , I 'm sorry , I 'm sorry , I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry, I 'm sorry.
   rev  : [s =  9.5e+01] я чувствую это сейчас, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, Мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль, мне жаль.

#    48 : loss =  1.0e+02
   inp  : [s =  2.4e+02] ъныуазу иысвщёы ьвднэйу иысвщёы ъяляужь шэьдкйя шэьдкйя
   out  : [s =  1.0e+02] bnyuazu iysvsheyu iysvsheyu iysvsheyu shedkya shedkya
   rev  : [s =  1.2e+02] бнюазу ийсвшею ийсвшею ийсвшею шакья шедкья
